"txId", "isin", "quantity", "customerId"
"ID00607","ISIN1132","7870","CUS1043"
"ID00608","ISIN1022","8606","CUS1258"
"ID00609","ISIN1087","7005","CUS1168"
"ID00610","ISIN1124","3647","CUS1210"
"ID00611","ISIN1022","8755","CUS1333"
"ID00612","ISIN1105","3368","CUS1446"
"ID00613","ISIN1084","8442","CUS1019"
"ID00614","ISIN1009","1167","CUS1211"
"ID00615","ISIN1115","5393","CUS1490"
"ID00616","ISIN1119","4424","CUS1212"
"ID00617","ISIN1138","6594","CUS1032"
"ID00618","ISIN1132","9174","CUS1036"
"ID00619","ISIN1066","1975","CUS1114"
"ID00620","ISIN1066","9046","CUS1445"
"ID00621","ISIN1027","8992","CUS1220"
"ID00622","ISIN1119","1567","CUS1386"
"ID00623","ISIN1143","4256","CUS1395"
"ID00624","ISIN1090","4700","CUS1457"
"ID00625","ISIN1113","3807","CUS1377"
"ID00626","ISIN1019","2524","CUS1007"
"ID00627","ISIN1067","4554","CUS1067"
"ID00628","ISIN1024","5497","CUS1015"
"ID00629","ISIN1063","8111","CUS1269"
"ID00630","ISIN1057","4381","CUS1166"
"ID00631","ISIN1133","3163","CUS1308"
"ID00632","ISIN1084","8506","CUS1252"
"ID00633","ISIN1036","2856","CUS1033"
"ID00634","ISIN1015","6877","CUS1275"
"ID00635","ISIN1027","2017","CUS1150"
"ID00636","ISIN1109","7903","CUS1430"
"ID00637","ISIN1139","3205","CUS1379"
"ID00638","ISIN1134","7445","CUS1203"
"ID00639","ISIN1136","1201","CUS1372"
"ID00640","ISIN1114","9911","CUS1325"
"ID00641","ISIN1061","6053","CUS1229"
"ID00642","ISIN1034","7388","CUS1063"
"ID00643","ISIN1036","2923","CUS1116"
"ID00644","ISIN1094","2006","CUS1450"
"ID00645","ISIN1119","4753","CUS1260"
"ID00646","ISIN1076","3989","CUS1030"
"ID00647","ISIN1088","6998","CUS1455"
"ID00648","ISIN1105","1039","CUS1459"
"ID00649","ISIN1141","7964","CUS1403"
"ID00650","ISIN1003","8940","CUS1361"
"ID00651","ISIN1122","2640","CUS1040"
"ID00652","ISIN1043","6666","CUS1356"
"ID00653","ISIN1065","8364","CUS1307"
"ID00654","ISIN1042","8870","CUS1397"
"ID00655","ISIN1085","5448","CUS1025"
"ID00656","ISIN1007","7791","CUS1149"
"ID00657","ISIN1042","9603","CUS1484"
"ID00658","ISIN1131","4296","CUS1277"
"ID00659","ISIN1054","3895","CUS1421"
"ID00660","ISIN1075","5705","CUS1163"
"ID00661","ISIN1106","5353","CUS1330"
"ID00662","ISIN1110","9877","CUS1047"
"ID00663","ISIN1029","4467","CUS1249"
"ID00664","ISIN1141","3067","CUS1095"
"ID00665","ISIN1008","4661","CUS1095"
"ID00666","ISIN1103","8584","CUS1153"
"ID00667","ISIN1070","1642","CUS1402"
"ID00668","ISIN1077","9047","CUS1363"
"ID00669","ISIN1043","2948","CUS1394"
"ID00670","ISIN1001","1178","CUS1082"
"ID00671","ISIN1111","7449","CUS1373"
"ID00672","ISIN1074","3622","CUS1431"
"ID00673","ISIN1121","9049","CUS1325"
"ID00674","ISIN1016","3266","CUS1103"
"ID00675","ISIN1082","4099","CUS1248"
"ID00676","ISIN1063","1360","CUS1170"
"ID00677","ISIN1114","9533","CUS1441"
"ID00678","ISIN1020","6185","CUS1133"
"ID00679","ISIN1134","2388","CUS1108"
"ID00680","ISIN1043","1880","CUS1262"
"ID00681","ISIN1109","9241","CUS1278"
"ID00682","ISIN1023","4038","CUS1309"
"ID00683","ISIN1074","2016","CUS1359"
"ID00684","ISIN1107","6710","CUS1374"
"ID00685","ISIN1127","5547","CUS1004"
"ID00686","ISIN1068","8383","CUS1266"
"ID00687","ISIN1129","6877","CUS1364"
"ID00688","ISIN1119","7337","CUS1138"
"ID00689","ISIN1138","4210","CUS1295"
"ID00690","ISIN1037","1293","CUS1015"
"ID00691","ISIN1078","7499","CUS1195"
"ID00692","ISIN1031","4915","CUS1015"
"ID00693","ISIN1110","3952","CUS1428"
"ID00694","ISIN1072","7925","CUS1085"
"ID00695","ISIN1049","3401","CUS1266"
"ID00696","ISIN1025","6386","CUS1277"
"ID00697","ISIN1036","2949","CUS1320"
"ID00698","ISIN1030","1098","CUS1295"
"ID00699","ISIN1102","6964","CUS1167"
"ID00700","ISIN1122","4626","CUS1247"
"ID00701","ISIN1065","9371","CUS1151"
"ID00702","ISIN1087","1020","CUS1201"
"ID00703","ISIN1144","6661","CUS1059"
"ID00704","ISIN1130","2695","CUS1422"
"ID00705","ISIN1129","3836","CUS1032"
"ID00706","ISIN1089","9827","CUS1263"
"ID00707","ISIN1123","8051","CUS1106"
"ID00708","ISIN1099","4332","CUS1339"
"ID00709","ISIN1101","2312","CUS1251"
"ID00710","ISIN1040","5424","CUS1285"
"ID00711","ISIN1052","2840","CUS1100"
"ID00712","ISIN1127","5468","CUS1401"
"ID00713","ISIN1148","2373","CUS1480"
"ID00714","ISIN1069","5881","CUS1080"
"ID00715","ISIN1003","2565","CUS1110"
"ID00716","ISIN1107","6787","CUS1443"
"ID00717","ISIN1101","5110","CUS1016"
"ID00718","ISIN1016","5559","CUS1119"
"ID00719","ISIN1074","7055","CUS1277"
"ID00720","ISIN1078","6211","CUS1025"
"ID00721","ISIN1080","4042","CUS1087"
"ID00722","ISIN1065","7172","CUS1173"
"ID00723","ISIN1117","2770","CUS1145"
"ID00724","ISIN1126","2577","CUS1333"
"ID00725","ISIN1129","9451","CUS1003"
"ID00726","ISIN1058","8074","CUS1132"
"ID00727","ISIN1043","1386","CUS1299"
"ID00728","ISIN1097","4856","CUS1132"
"ID00729","ISIN1088","3297","CUS1023"
"ID00730","ISIN1091","3262","CUS1245"
"ID00731","ISIN1056","4615","CUS1433"
"ID00732","ISIN1131","2821","CUS1465"
"ID00733","ISIN1064","6648","CUS1122"
"ID00734","ISIN1012","4873","CUS1059"
"ID00735","ISIN1077","4250","CUS1468"
"ID00736","ISIN1105","4339","CUS1162"
"ID00737","ISIN1135","8963","CUS1041"
"ID00738","ISIN1119","9351","CUS1264"
"ID00739","ISIN1044","3706","CUS1272"
"ID00740","ISIN1048","5222","CUS1348"
"ID00741","ISIN1023","4035","CUS1417"
"ID00742","ISIN1134","2909","CUS1471"
"ID00743","ISIN1060","2002","CUS1117"
"ID00744","ISIN1089","3001","CUS1340"
"ID00745","ISIN1135","9529","CUS1039"
"ID00746","ISIN1005","6518","CUS1267"
"ID00747","ISIN1097","3115","CUS1055"
"ID00748","ISIN1084","4966","CUS1307"
"ID00749","ISIN1001","3115","CUS1367"
"ID00750","ISIN1033","3289","CUS1068"
"ID00751","ISIN1106","7016","CUS1056"
"ID00752","ISIN1111","7408","CUS1086"
"ID00753","ISIN1131","8131","CUS1197"
"ID00754","ISIN1062","2889","CUS1392"
"ID00755","ISIN1121","8329","CUS1390"
"ID00756","ISIN1125","2178","CUS1381"
"ID00757","ISIN1053","7362","CUS1115"
"ID00758","ISIN1064","3486","CUS1240"
"ID00759","ISIN1129","4658","CUS1495"
"ID00760","ISIN1109","9450","CUS1473"
"ID00761","ISIN1037","7202","CUS1189"
"ID00762","ISIN1085","2648","CUS1234"
"ID00763","ISIN1140","6930","CUS1329"
"ID00764","ISIN1043","4938","CUS1183"
"ID00765","ISIN1140","3795","CUS1189"
"ID00766","ISIN1117","8690","CUS1007"
"ID00767","ISIN1109","3877","CUS1002"
"ID00768","ISIN1033","8816","CUS1124"
"ID00769","ISIN1043","5078","CUS1079"
"ID00770","ISIN1077","5055","CUS1206"
"ID00771","ISIN1142","4824","CUS1384"
"ID00772","ISIN1132","2065","CUS1220"
"ID00773","ISIN1120","8739","CUS1384"
"ID00774","ISIN1121","4597","CUS1128"
"ID00775","ISIN1128","3340","CUS1252"
"ID00776","ISIN1124","2223","CUS1097"
"ID00777","ISIN1070","6053","CUS1146"
"ID00778","ISIN1092","4895","CUS1224"
"ID00779","ISIN1019","4095","CUS1059"
"ID00780","ISIN1145","8171","CUS1260"
"ID00781","ISIN1136","9372","CUS1115"
"ID00782","ISIN1026","8191","CUS1223"
"ID00783","ISIN1066","2330","CUS1335"
"ID00784","ISIN1140","6971","CUS1414"
"ID00785","ISIN1061","2657","CUS1000"
"ID00786","ISIN1118","4028","CUS1156"
"ID00787","ISIN1074","7802","CUS1334"
"ID00788","ISIN1116","6697","CUS1467"
"ID00789","ISIN1009","3979","CUS1174"
"ID00790","ISIN1018","9282","CUS1449"
"ID00791","ISIN1044","7843","CUS1146"
"ID00792","ISIN1141","8706","CUS1019"
"ID00793","ISIN1031","8166","CUS1480"
"ID00794","ISIN1055","9949","CUS1116"
"ID00795","ISIN1079","4299","CUS1084"
"ID00796","ISIN1031","5931","CUS1168"
"ID00797","ISIN1068","4033","CUS1424"
"ID00798","ISIN1012","4881","CUS1326"
"ID00799","ISIN1075","9588","CUS1405"
"ID00800","ISIN1044","4491","CUS1092"
"ID00801","ISIN1063","3590","CUS1446"
"ID00802","ISIN1023","8526","CUS1284"
"ID00803","ISIN1150","2909","CUS1125"
"ID00804","ISIN1093","2210","CUS1212"
"ID00805","ISIN1140","7486","CUS1124"
"ID00806","ISIN1019","6671","CUS1007"
"ID00807","ISIN1096","4844","CUS1013"
"ID00808","ISIN1030","8531","CUS1232"
"ID00809","ISIN1010","7690","CUS1218"
"ID00810","ISIN1080","8352","CUS1069"
"ID00811","ISIN1131","6010","CUS1112"
"ID00812","ISIN1061","6824","CUS1026"
"ID00813","ISIN1106","8920","CUS1194"
"ID00814","ISIN1049","3135","CUS1333"
"ID00815","ISIN1109","4363","CUS1111"
"ID00816","ISIN1147","7162","CUS1193"
"ID00817","ISIN1076","3732","CUS1012"
"ID00818","ISIN1120","4353","CUS1078"
"ID00819","ISIN1093","2863","CUS1220"
"ID00820","ISIN1116","7311","CUS1099"
"ID00821","ISIN1048","6434","CUS1320"
"ID00822","ISIN1015","4136","CUS1209"
"ID00823","ISIN1036","6775","CUS1258"
"ID00824","ISIN1072","4971","CUS1449"
"ID00825","ISIN1143","8038","CUS1367"
"ID00826","ISIN1149","7591","CUS1429"
"ID00827","ISIN1056","9774","CUS1111"
"ID00828","ISIN1131","6165","CUS1232"
"ID00829","ISIN1125","3413","CUS1482"
"ID00830","ISIN1032","9981","CUS1422"
"ID00831","ISIN1132","3193","CUS1347"
"ID00832","ISIN1146","9134","CUS1499"
"ID00833","ISIN1144","9565","CUS1179"
"ID00834","ISIN1135","2412","CUS1125"
"ID00835","ISIN1110","3380","CUS1340"
"ID00836","ISIN1025","3152","CUS1033"
"ID00837","ISIN1100","5552","CUS1066"
"ID00838","ISIN1146","1261","CUS1148"
"ID00839","ISIN1136","3966","CUS1446"
"ID00840","ISIN1055","8337","CUS1459"
"ID00841","ISIN1041","7042","CUS1097"
"ID00842","ISIN1002","9379","CUS1305"
"ID00843","ISIN1035","1168","CUS1470"
"ID00844","ISIN1121","5740","CUS1271"
"ID00845","ISIN1099","6785","CUS1367"
"ID00846","ISIN1110","3040","CUS1045"
"ID00847","ISIN1041","9786","CUS1413"
"ID00848","ISIN1121","4891","CUS1093"
"ID00849","ISIN1117","3412","CUS1119"
"ID00850","ISIN1100","2633","CUS1299"
"ID00851","ISIN1108","5529","CUS1299"
"ID00852","ISIN1028","1350","CUS1278"
"ID00853","ISIN1016","5000","CUS1408"
"ID00854","ISIN1143","9129","CUS1430"
"ID00855","ISIN1138","4580","CUS1230"
"ID00856","ISIN1139","7879","CUS1072"
"ID00857","ISIN1062","8602","CUS1394"
"ID00858","ISIN1074","8628","CUS1076"
"ID00859","ISIN1019","6920","CUS1202"
"ID00860","ISIN1050","7439","CUS1296"
"ID00861","ISIN1140","9682","CUS1133"
"ID00862","ISIN1014","4545","CUS1158"
"ID00863","ISIN1110","4914","CUS1156"
"ID00864","ISIN1041","5462","CUS1379"
"ID00865","ISIN1056","4875","CUS1350"
"ID00866","ISIN1016","4368","CUS1264"
"ID00867","ISIN1075","9985","CUS1259"
"ID00868","ISIN1054","2612","CUS1199"
"ID00869","ISIN1031","5851","CUS1150"
"ID00870","ISIN1060","2419","CUS1490"
"ID00871","ISIN1044","4830","CUS1386"
"ID00872","ISIN1121","8686","CUS1388"
"ID00873","ISIN1143","2285","CUS1375"
"ID00874","ISIN1092","9619","CUS1065"
"ID00875","ISIN1020","3671","CUS1422"
"ID00876","ISIN1054","3270","CUS1222"
"ID00877","ISIN1114","2967","CUS1321"
"ID00878","ISIN1031","4898","CUS1300"
"ID00879","ISIN1055","8336","CUS1076"
"ID00880","ISIN1044","9390","CUS1290"
"ID00881","ISIN1111","7987","CUS1428"
"ID00882","ISIN1013","4704","CUS1014"
"ID00883","ISIN1040","5697","CUS1126"
"ID00884","ISIN1088","3509","CUS1402"
"ID00885","ISIN1073","2656","CUS1134"
"ID00886","ISIN1041","6836","CUS1140"
"ID00887","ISIN1082","1987","CUS1178"
"ID00888","ISIN1026","3095","CUS1142"
"ID00889","ISIN1030","5416","CUS1061"
"ID00890","ISIN1091","9856","CUS1139"
"ID00891","ISIN1100","7924","CUS1365"
"ID00892","ISIN1074","2254","CUS1087"
"ID00893","ISIN1100","9405","CUS1410"
"ID00894","ISIN1072","1322","CUS1300"
"ID00895","ISIN1116","1259","CUS1157"
"ID00896","ISIN1036","4951","CUS1463"
"ID00897","ISIN1105","5603","CUS1474"
"ID00898","ISIN1008","7239","CUS1224"
"ID00899","ISIN1148","2468","CUS1370"
"ID00900","ISIN1039","1867","CUS1002"
"ID00901","ISIN1060","3624","CUS1011"
"ID00902","ISIN1100","2334","CUS1103"
"ID00903","ISIN1082","9669","CUS1335"
"ID00904","ISIN1140","7109","CUS1393"
"ID00905","ISIN1082","1130","CUS1335"
"ID00906","ISIN1144","1117","CUS1488"
"ID00907","ISIN1131","9630","CUS1182"
"ID00908","ISIN1109","8696","CUS1435"
"ID00909","ISIN1132","5691","CUS1376"
"ID00910","ISIN1083","3061","CUS1334"
"ID00911","ISIN1147","1829","CUS1158"
"ID00912","ISIN1066","8136","CUS1113"
"ID00913","ISIN1103","6498","CUS1247"
"ID00914","ISIN1016","9783","CUS1132"
"ID00915","ISIN1008","3941","CUS1491"
"ID00916","ISIN1131","5296","CUS1307"
"ID00917","ISIN1037","1886","CUS1275"
"ID00918","ISIN1007","6681","CUS1289"
"ID00919","ISIN1007","7910","CUS1366"
"ID00920","ISIN1111","4302","CUS1274"
"ID00921","ISIN1002","1901","CUS1331"
"ID00922","ISIN1093","1197","CUS1314"
"ID00923","ISIN1150","5945","CUS1275"
"ID00924","ISIN1047","1331","CUS1458"
"ID00925","ISIN1029","9338","CUS1379"
"ID00926","ISIN1054","7655","CUS1095"
"ID00927","ISIN1123","1165","CUS1142"
"ID00928","ISIN1027","5875","CUS1371"
"ID00929","ISIN1080","4696","CUS1051"
"ID00930","ISIN1118","2506","CUS1240"
"ID00931","ISIN1114","6493","CUS1399"
"ID00932","ISIN1074","2335","CUS1115"
"ID00933","ISIN1071","1368","CUS1285"
"ID00934","ISIN1092","1812","CUS1046"
"ID00935","ISIN1038","3528","CUS1465"
"ID00936","ISIN1064","8747","CUS1094"
"ID00937","ISIN1105","9043","CUS1027"
"ID00938","ISIN1114","3832","CUS1213"
"ID00939","ISIN1034","4652","CUS1409"
"ID00940","ISIN1050","7867","CUS1166"
"ID00941","ISIN1013","1896","CUS1323"
"ID00942","ISIN1015","6777","CUS1329"
"ID00943","ISIN1017","7421","CUS1462"
"ID00944","ISIN1117","7026","CUS1315"
"ID00945","ISIN1125","4518","CUS1188"
"ID00946","ISIN1013","8034","CUS1049"
"ID00947","ISIN1130","1549","CUS1458"
"ID00948","ISIN1116","8744","CUS1432"
"ID00949","ISIN1129","2747","CUS1056"
"ID00950","ISIN1030","4528","CUS1163"
"ID00951","ISIN1148","7266","CUS1274"
"ID00952","ISIN1021","8433","CUS1500"
"ID00953","ISIN1057","7680","CUS1265"
"ID00954","ISIN1071","4329","CUS1466"
"ID00955","ISIN1076","1724","CUS1358"
"ID00956","ISIN1057","9378","CUS1321"
"ID00957","ISIN1063","8041","CUS1045"
"ID00958","ISIN1090","8141","CUS1474"
"ID00959","ISIN1037","4383","CUS1470"
"ID00960","ISIN1037","7610","CUS1462"
"ID00961","ISIN1045","6860","CUS1237"
"ID00962","ISIN1048","5973","CUS1099"
"ID00963","ISIN1004","3799","CUS1422"
"ID00964","ISIN1123","4402","CUS1311"
"ID00965","ISIN1021","8022","CUS1037"
"ID00966","ISIN1066","6990","CUS1346"
"ID00967","ISIN1144","4218","CUS1237"
"ID00968","ISIN1129","9701","CUS1481"
"ID00969","ISIN1004","1699","CUS1466"
"ID00970","ISIN1006","6379","CUS1006"
"ID00971","ISIN1122","9572","CUS1343"
"ID00972","ISIN1009","3103","CUS1381"
"ID00973","ISIN1046","1984","CUS1387"
"ID00974","ISIN1073","5972","CUS1168"
"ID00975","ISIN1074","9112","CUS1200"
"ID00976","ISIN1002","9805","CUS1468"
"ID00977","ISIN1105","6179","CUS1394"
"ID00978","ISIN1012","7387","CUS1057"
"ID00979","ISIN1052","1822","CUS1046"
"ID00980","ISIN1081","8362","CUS1098"
"ID00981","ISIN1087","3167","CUS1148"
"ID00982","ISIN1064","7534","CUS1435"
"ID00983","ISIN1103","3051","CUS1290"
"ID00984","ISIN1102","7164","CUS1448"
"ID00985","ISIN1082","3163","CUS1284"
"ID00986","ISIN1021","5560","CUS1320"
"ID00987","ISIN1062","5432","CUS1490"
"ID00988","ISIN1088","3108","CUS1225"
"ID00989","ISIN1107","5756","CUS1377"
"ID00990","ISIN1126","3544","CUS1369"
"ID00991","ISIN1120","8108","CUS1277"
"ID00992","ISIN1029","9187","CUS1279"
"ID00993","ISIN1117","2717","CUS1126"
"ID00994","ISIN1015","4708","CUS1104"
"ID00995","ISIN1102","6628","CUS1098"
"ID00996","ISIN1141","8505","CUS1313"
"ID00997","ISIN1129","4394","CUS1321"
"ID00998","ISIN1091","1312","CUS1107"
"ID00999","ISIN1064","6503","CUS1164"
"ID01000","ISIN1074","9654","CUS1145"
"ID01001","ISIN1038","7707","CUS1449"
"ID01002","ISIN1092","8038","CUS1005"
"ID01003","ISIN1094","2426","CUS1079"
"ID01004","ISIN1014","1333","CUS1384"
"ID01005","ISIN1016","5816","CUS1313"
"ID01006","ISIN1096","2286","CUS1326"
"ID01007","ISIN1052","1516","CUS1278"
"ID01008","ISIN1144","8735","CUS1486"
"ID01009","ISIN1113","7443","CUS1392"
"ID01010","ISIN1047","8598","CUS1370"
"ID01011","ISIN1027","4606","CUS1026"
"ID01012","ISIN1126","2346","CUS1425"
"ID01013","ISIN1143","1507","CUS1284"
"ID01014","ISIN1039","7237","CUS1323"
"ID01015","ISIN1114","6665","CUS1017"
"ID01016","ISIN1058","9650","CUS1141"
"ID01017","ISIN1111","5394","CUS1048"
"ID01018","ISIN1031","7954","CUS1270"
"ID01019","ISIN1073","4778","CUS1329"
"ID01020","ISIN1027","1515","CUS1045"
"ID01021","ISIN1132","7524","CUS1451"
"ID01022","ISIN1096","6952","CUS1175"
"ID01023","ISIN1076","6871","CUS1335"
"ID01024","ISIN1063","1083","CUS1140"
"ID01025","ISIN1126","8207","CUS1172"
"ID01026","ISIN1096","5238","CUS1167"
"ID01027","ISIN1083","8384","CUS1037"
"ID01028","ISIN1084","9460","CUS1271"
"ID01029","ISIN1056","9853","CUS1358"
"ID01030","ISIN1012","9752","CUS1243"
"ID01031","ISIN1036","9557","CUS1177"
"ID01032","ISIN1064","8728","CUS1149"
"ID01033","ISIN1068","4564","CUS1002"
"ID01034","ISIN1124","9006","CUS1092"
"ID01035","ISIN1141","4687","CUS1455"
"ID01036","ISIN1010","4491","CUS1074"
"ID01037","ISIN1126","6953","CUS1080"
"ID01038","ISIN1012","6357","CUS1384"
"ID01039","ISIN1088","8867","CUS1196"
"ID01040","ISIN1100","4527","CUS1268"
"ID01041","ISIN1042","9635","CUS1070"
"ID01042","ISIN1007","9571","CUS1277"
"ID01043","ISIN1075","3094","CUS1340"
"ID01044","ISIN1000","6033","CUS1367"
"ID01045","ISIN1057","1370","CUS1000"
"ID01046","ISIN1066","8911","CUS1397"
"ID01047","ISIN1107","3478","CUS1216"
"ID01048","ISIN1037","4507","CUS1429"
"ID01049","ISIN1086","1131","CUS1473"
"ID01050","ISIN1117","4716","CUS1312"
"ID01051","ISIN1148","7366","CUS1270"
"ID01052","ISIN1003","3383","CUS1301"
"ID01053","ISIN1062","1551","CUS1230"
"ID01054","ISIN1128","6184","CUS1318"
"ID01055","ISIN1149","3673","CUS1011"
"ID01056","ISIN1037","4283","CUS1345"
"ID01057","ISIN1069","7232","CUS1226"
"ID01058","ISIN1063","2980","CUS1025"
"ID01059","ISIN1144","8555","CUS1280"
"ID01060","ISIN1108","2050","CUS1359"
"ID01061","ISIN1077","7248","CUS1347"
"ID01062","ISIN1114","3280","CUS1330"
"ID01063","ISIN1089","1655","CUS1132"
"ID01064","ISIN1138","6599","CUS1016"
"ID01065","ISIN1104","5877","CUS1461"
"ID01066","ISIN1081","2900","CUS1391"
"ID01067","ISIN1048","7737","CUS1066"
"ID01068","ISIN1063","2155","CUS1327"
"ID01069","ISIN1150","8154","CUS1240"
"ID01070","ISIN1065","1352","CUS1163"
"ID01071","ISIN1024","7279","CUS1089"
"ID01072","ISIN1129","1509","CUS1473"
"ID01073","ISIN1079","8215","CUS1287"
"ID01074","ISIN1087","2914","CUS1422"
"ID01075","ISIN1075","9861","CUS1152"
"ID01076","ISIN1061","4607","CUS1373"
"ID01077","ISIN1019","9657","CUS1011"
"ID01078","ISIN1072","9156","CUS1491"
"ID01079","ISIN1138","1662","CUS1370"
"ID01080","ISIN1102","5061","CUS1035"
"ID01081","ISIN1114","8194","CUS1355"
"ID01082","ISIN1081","8816","CUS1103"
"ID01083","ISIN1137","4292","CUS1025"
"ID01084","ISIN1006","8058","CUS1097"
"ID01085","ISIN1145","2835","CUS1468"
"ID01086","ISIN1045","9454","CUS1459"
"ID01087","ISIN1140","5372","CUS1370"
"ID01088","ISIN1070","3569","CUS1009"
"ID01089","ISIN1002","4565","CUS1205"
"ID01090","ISIN1021","7943","CUS1081"
"ID01091","ISIN1070","3878","CUS1407"
"ID01092","ISIN1050","6851","CUS1500"
"ID01093","ISIN1037","5104","CUS1388"
"ID01094","ISIN1031","3590","CUS1096"
"ID01095","ISIN1049","1132","CUS1438"
"ID01096","ISIN1146","3857","CUS1341"
"ID01097","ISIN1123","6821","CUS1154"
"ID01098","ISIN1058","7511","CUS1392"
"ID01099","ISIN1009","9604","CUS1416"
"ID01100","ISIN1004","2444","CUS1495"
"ID01101","ISIN1123","3121","CUS1374"
"ID01102","ISIN1026","7756","CUS1494"
"ID01103","ISIN1100","2258","CUS1379"
"ID01104","ISIN1088","5057","CUS1411"
"ID01105","ISIN1013","1806","CUS1089"
"ID01106","ISIN1087","2765","CUS1208"
"ID01107","ISIN1055","4159","CUS1023"
"ID01108","ISIN1033","7053","CUS1176"
"ID01109","ISIN1065","9871","CUS1198"
"ID01110","ISIN1070","2749","CUS1248"
"ID01111","ISIN1117","2259","CUS1372"
"ID01112","ISIN1039","6822","CUS1238"
"ID01113","ISIN1007","4041","CUS1141"
"ID01114","ISIN1025","3862","CUS1152"
"ID01115","ISIN1068","8007","CUS1327"
"ID01116","ISIN1006","2469","CUS1194"
"ID01117","ISIN1008","9033","CUS1225"
"ID01118","ISIN1096","3274","CUS1316"
"ID01119","ISIN1122","2313","CUS1387"
"ID01120","ISIN1014","9075","CUS1020"
"ID01121","ISIN1110","9000","CUS1378"
"ID01122","ISIN1011","9657","CUS1371"
"ID01123","ISIN1139","8758","CUS1283"
"ID01124","ISIN1006","8310","CUS1211"
"ID01125","ISIN1143","3048","CUS1047"
"ID01126","ISIN1087","1068","CUS1020"
"ID01127","ISIN1040","9571","CUS1300"
"ID01128","ISIN1032","5621","CUS1034"
"ID01129","ISIN1082","3855","CUS1237"
"ID01130","ISIN1034","7803","CUS1195"
"ID01131","ISIN1101","8935","CUS1175"
"ID01132","ISIN1017","2163","CUS1042"
"ID01133","ISIN1018","5495","CUS1185"
"ID01134","ISIN1101","6403","CUS1098"
"ID01135","ISIN1035","9466","CUS1057"
"ID01136","ISIN1017","3262","CUS1068"
"ID01137","ISIN1082","3470","CUS1071"
"ID01138","ISIN1091","1850","CUS1328"
"ID01139","ISIN1064","7461","CUS1208"
"ID01140","ISIN1045","3367","CUS1200"
"ID01141","ISIN1143","9681","CUS1229"
"ID01142","ISIN1028","9742","CUS1293"
"ID01143","ISIN1027","7505","CUS1340"
"ID01144","ISIN1102","1229","CUS1171"
"ID01145","ISIN1067","9625","CUS1303"
"ID01146","ISIN1139","5240","CUS1122"
"ID01147","ISIN1103","2416","CUS1257"
"ID01148","ISIN1103","4394","CUS1199"
"ID01149","ISIN1012","3578","CUS1024"
"ID01150","ISIN1077","2620","CUS1120"
"ID01151","ISIN1141","4222","CUS1300"
"ID01152","ISIN1068","3083","CUS1123"
"ID01153","ISIN1077","9749","CUS1285"
"ID01154","ISIN1116","7372","CUS1153"
"ID01155","ISIN1111","5929","CUS1409"
"ID01156","ISIN1034","3083","CUS1085"
"ID01157","ISIN1145","4493","CUS1032"
"ID01158","ISIN1130","1014","CUS1068"
"ID01159","ISIN1115","3253","CUS1105"
"ID01160","ISIN1146","9399","CUS1185"
"ID01161","ISIN1118","7689","CUS1128"
"ID01162","ISIN1138","9170","CUS1388"
"ID01163","ISIN1120","1232","CUS1076"
"ID01164","ISIN1050","4194","CUS1301"
"ID01165","ISIN1064","8099","CUS1210"
"ID01166","ISIN1068","7760","CUS1108"
"ID01167","ISIN1096","1723","CUS1100"
"ID01168","ISIN1018","4864","CUS1253"
"ID01169","ISIN1053","9237","CUS1355"
"ID01170","ISIN1140","2802","CUS1412"
"ID01171","ISIN1083","8246","CUS1079"
"ID01172","ISIN1061","5011","CUS1103"
"ID01173","ISIN1060","9727","CUS1303"
"ID01174","ISIN1064","5802","CUS1023"
"ID01175","ISIN1022","4404","CUS1052"
"ID01176","ISIN1146","9639","CUS1250"
"ID01177","ISIN1098","4462","CUS1354"
"ID01178","ISIN1073","6478","CUS1272"
"ID01179","ISIN1086","3235","CUS1205"
"ID01180","ISIN1109","8980","CUS1387"
"ID01181","ISIN1081","6056","CUS1125"
"ID01182","ISIN1145","4337","CUS1188"
"ID01183","ISIN1098","6335","CUS1075"
